,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
Variables,All Items,Food,Food Excl Food Servicing Services,Bread & Cereals,Meat,Fish & Seafood,"Milk, Cheese & Eggs",Oils & Fats,Fruits,Vegetables,"Sugar, Preserves & Confectionery",Non-alcoholic Beverages,Other Food,Food Servicing Services,Restaurant Food,Fast Food,Hawker Food (Incl. Food Courts),Catered Food,Clothing & Footwear,Housing & Utilities,Accommodation,Fuel & Utilities,Household Durables And Services,Household Durables,Household Services & Supplies,Health Care,"Medical Products, Appliances & Equipment",Medical & Dental Treatment,Transport,Private Road Transport,Public Road Transport,Other Travel & Transport,Communication,Recreation & Culture,Recreation & Entertainment,"Newspapers, Books & Stationery",Holiday Expenses,Education,Tuition & Other Fees,School Textbooks & Related Study Guides,Miscellaneous Goods & Services,Personal Care,Alcoholic Drinks & Tobacco,Personal Effects,Other Miscellaneous Expenditure,All Items Less Imputed Rentals On Owner-occupied Accommodation,All Items Less Accommodation,MAS Core Inflation Measure
1969 Dec,27.634,27.523,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,58.614,26.042,na,na,39.347,na,na,21.839,na,na,20.455,na,na,na,131.831,51.022,na,na,na,17.934,na,na,21.042,na,na,na,na,na,na,na
1970 Jan,27.24,26.995,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,58.084,25.397,na,na,39.44,na,na,21.839,na,na,20.432,na,na,na,131.831,51.022,na,na,na,18.305,na,na,21.099,na,na,na,na,na,na,na
1970 Feb,27.361,27.02,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.939,25.397,na,na,39.603,na,na,21.839,na,na,20.432,na,na,na,131.831,51.022,na,na,na,18.305,na,na,21.874,na,na,na,na,na,na,na
1970 Mar,27.024,26.324,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.939,25.884,na,na,39.644,na,na,21.839,na,na,20.432,na,na,na,131.831,51.022,na,na,na,18.305,na,na,21.874,na,na,na,na,na,na,na
1970 Apr,27.067,26.288,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.984,26.319,na,na,39.644,na,na,21.839,na,na,20.432,na,na,na,131.831,51.022,na,na,na,18.305,na,na,21.874,na,na,na,na,na,na,na
1970 May,27.085,26.321,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.984,26.302,na,na,39.658,na,na,21.839,na,na,20.432,na,na,na,131.831,51.022,na,na,na,18.305,na,na,21.881,na,na,na,na,na,na,na
1970 Jun,27.05,26.261,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.984,26.302,na,na,39.648,na,na,21.839,na,na,20.432,na,na,na,131.831,51.022,na,na,na,18.305,na,na,21.884,na,na,na,na,na,na,na
1970 Jul,27.318,26.72,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,57.984,26.302,na,na,39.609,na,na,21.839,na,na,20.432,na,na,na,131.831,51.022,na,na,na,18.305,na,na,21.884,na,na,na,na,na,na,na
1970 Aug,27.296,26.683,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,58.001,26.302,na,na,39.609,na,na,21.839,na,na,20.432,na,na,na,131.831,51.022,na,na,na,18.305,na,na,21.884,na,na,na,na,na,na,na
1970 Sep,27.25,26.605,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,58.129,26.302,na,na,39.361,na,na,21.839,na,na,20.432,na,na,na,131.831,51.022,na,na,na,18.305,na,na,21.884,na,na,na,na,na,na,na
1970 Oct,27.279,26.655,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,58.129,26.302,na,na,39.364,na,na,21.839,na,na,20.432,na,na,na,131.831,51.022,na,na,na,18.305,na,na,21.884,na,na,na,na,na,na,na
1970 Nov,27.217,26.543,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,58.421,26.302,na,na,39.027,na,na,21.839,na,na,20.432,na,na,na,131.831,51.022,na,na,na,18.305,na,na,21.893,na,na,na,na,na,na,na
1970 Dec,27.4,26.844,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,58.766,26.302,na,na,39.027,na,na,21.839,na,na,20.432,na,na,na,131.831,51.022,na,na,na,18.305,na,na,21.884,na,na,na,na,na,na,na
1971 Jan,28.21,28.208,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,58.569,26.319,na,na,39.095,na,na,21.839,na,na,20.432,na,na,na,131.831,52.327,na,na,na,18.305,na,na,21.883,na,na,na,na,na,na,na
1971 Feb,27.712,27.349,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,58.427,26.319,na,na,39.529,na,na,21.839,na,na,20.432,na,na,na,131.831,52.327,na,na,na,18.305,na,na,21.883,na,na,na,na,na,na,na
1971 Mar,27.582,27.048,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,59.42,26.527,na,na,39.508,na,na,21.839,na,na,20.432,na,na,na,131.831,52.327,na,na,na,18.044,na,na,21.883,na,na,na,na,na,na,na
1971 Apr,27.253,26.47,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,59.746,26.527,na,na,39.515,na,na,21.839,na,na,20.432,na,na,na,131.831,52.327,na,na,na,18.044,na,na,21.883,na,na,na,na,na,na,na
1971 May,27.543,26.9,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,59.222,26.87,na,na,39.508,na,na,21.839,na,na,20.432,na,na,na,131.831,52.327,na,na,na,18.044,na,na,21.91,na,na,na,na,na,na,na
1971 Jun,27.62,27.019,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,59.851,26.749,na,na,39.591,na,na,21.839,na,na,20.425,na,na,na,131.831,52.327,na,na,na,18.044,na,na,21.967,na,na,na,na,na,na,na
1971 Jul,27.763,27.209,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,60.05,26.843,na,na,40.322,na,na,22.165,na,na,20.425,na,na,na,131.831,52.327,na,na,na,18.044,na,na,21.944,na,na,na,na,na,na,na
1971 Aug,27.628,27.013,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,59.918,26.724,na,na,40.368,na,na,21.942,na,na,20.425,na,na,na,131.831,52.327,na,na,na,18.044,na,na,21.959,na,na,na,na,na,na,na
1971 Sep,27.84,27.336,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,60.071,26.879,na,na,40.243,na,na,21.612,na,na,20.425,na,na,na,131.831,52.327,na,na,na,18.044,na,na,21.972,na,na,na,na,na,na,na
1971 Oct,27.675,27.033,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,60.306,26.901,na,na,40.129,na,na,21.612,na,na,20.425,na,na,na,131.831,52.494,na,na,na,18.044,na,na,21.993,na,na,na,na,na,na,na
1971 Nov,27.83,27.303,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,60.216,26.796,na,na,40.186,na,na,21.612,na,na,20.425,na,na,na,131.831,52.494,na,na,na,18.044,na,na,22.088,na,na,na,na,na,na,na
1971 Dec,28.083,27.673,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,60.462,26.981,na,na,40.249,na,na,21.612,na,na,20.425,na,na,na,131.831,52.494,na,na,na,18.044,na,na,22.111,na,na,na,na,na,na,na
1972 Jan,28.12,27.745,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,60.525,26.981,na,na,39.814,na,na,21.172,na,na,20.425,na,na,na,131.831,52.494,na,na,na,18.044,na,na,22.141,na,na,na,na,na,na,na
1972 Feb,28.11,27.696,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,60.697,26.981,na,na,40.094,na,na,21.829,na,na,20.425,na,na,na,131.831,52.579,na,na,na,18.044,na,na,22.165,na,na,na,na,na,na,na
1972 Mar,28.057,27.605,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,60.507,27.028,na,na,40.101,na,na,21.508,na,na,20.425,na,na,na,131.831,52.579,na,na,na,18.044,na,na,22.17,na,na,na,na,na,na,na
1972 Apr,27.733,27.043,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,60.501,27.028,na,na,40.121,na,na,21.399,na,na,20.425,na,na,na,131.831,52.579,na,na,na,18.195,na,na,22.172,na,na,na,na,na,na,na
1972 May,27.842,27.177,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,60.625,27.152,na,na,40.215,na,na,21.508,na,na,20.425,na,na,na,131.831,52.579,na,na,na,18.195,na,na,22.223,na,na,na,na,na,na,na
1972 Jun,27.94,27.32,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,60.625,27.152,na,na,40.421,na,na,21.508,na,na,20.425,na,na,na,131.831,52.579,na,na,na,18.195,na,na,22.299,na,na,na,na,na,na,na
1972 Jul,28.109,27.618,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,60.605,27.152,na,na,40.448,na,na,21.508,na,na,20.425,na,na,na,131.831,52.579,na,na,na,18.195,na,na,22.261,na,na,na,na,na,na,na
1972 Aug,28.357,28.04,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,60.613,27.152,na,na,40.18,na,na,21.508,na,na,20.425,na,na,na,131.831,52.579,na,na,na,18.195,na,na,22.306,na,na,na,na,na,na,na
1972 Sep,28.558,28.357,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,60.802,27.152,na,na,40.433,na,na,21.612,na,na,20.425,na,na,na,131.831,52.579,na,na,na,18.195,na,na,22.343,na,na,na,na,na,na,na
1972 Oct,28.514,27.848,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,61.093,27.182,na,na,40.254,na,na,21.612,na,na,20.465,na,na,na,131.831,52.579,na,na,na,18.195,na,na,24.109,na,na,na,na,na,na,na
1972 Nov,28.792,28.258,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,61.355,27.264,na,na,40.329,na,na,21.612,na,na,20.465,na,na,na,131.831,52.579,na,na,na,18.195,na,na,24.241,na,na,na,na,na,na,na
1972 Dec,29.732,29.849,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,61.411,27.264,na,na,40.687,na,na,21.612,na,na,20.465,na,na,na,131.831,52.579,na,na,na,18.195,na,na,24.252,na,na,na,na,na,na,na
1973 Jan,29.645,29.892,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,62.328,27.264,na,na,40.5,na,na,21.616,na,na,20.483,na,na,na,131.831,52.673,na,na,na,18.195,na,na,24.24,na,na,na,na,na,na,na
1973 Feb,30.669,31.616,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,63.092,27.783,na,na,41.216,na,na,21.624,na,na,20.488,na,na,na,131.831,52.724,na,na,na,18.195,na,na,24.745,na,na,na,na,na,na,na
1973 Mar,30.788,31.639,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,66.015,27.783,na,na,41.899,na,na,21.609,na,na,20.488,na,na,na,131.831,53.077,na,na,na,18.195,na,na,24.759,na,na,na,na,na,na,na
1973 Apr,30.988,31.79,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,69.126,27.796,na,na,42.923,na,na,21.628,na,na,20.488,na,na,na,131.831,53.127,na,na,na,18.195,na,na,24.855,na,na,na,na,na,na,na
1973 May,32.365,34.234,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,70.672,28.159,na,na,45.016,na,na,21.648,na,na,20.489,na,na,na,131.831,53.395,na,na,na,18.195,na,na,24.875,na,na,na,na,na,na,na
1973 Jun,33.45,36.23,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,71.36,28.168,na,na,45.546,na,na,21.781,na,na,20.489,na,na,na,131.831,53.582,na,na,na,19.042,na,na,24.953,na,na,na,na,na,na,na
1973 Jul,35.04,39.253,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,72.009,28.168,na,na,46.757,na,na,21.834,na,na,20.508,na,na,na,131.831,53.582,na,na,na,19.042,na,na,25.284,na,na,na,na,na,na,na
1973 Aug,35.438,39.88,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,73.925,28.168,na,na,47.626,na,na,21.875,na,na,20.508,na,na,na,131.831,53.861,na,na,na,19.042,na,na,25.308,na,na,na,na,na,na,na
1973 Sep,35.446,39.795,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,74.275,28.163,na,na,48.02,na,na,22.985,na,na,20.509,na,na,na,131.831,53.861,na,na,na,19.042,na,na,25.342,na,na,na,na,na,na,na
1973 Oct,36.653,42.046,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,74.87,28.183,na,na,49.894,na,na,23.035,na,na,20.513,na,na,na,131.831,54.179,na,na,na,19.042,na,na,25.443,na,na,na,na,na,na,na
1973 Nov,38.23,45.025,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,75.606,28.547,na,na,50.262,na,na,23.039,na,na,20.513,na,na,na,131.831,54.179,na,na,na,19.042,na,na,25.506,na,na,na,na,na,na,na
1973 Dec,37.825,44.046,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,76.441,28.553,na,na,50.855,na,na,23.047,na,na,20.779,na,na,na,131.831,54.179,na,na,na,19.042,na,na,25.588,na,na,na,na,na,na,na
1974 Jan,39.472,45.886,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,76.687,30.949,na,na,54.296,na,na,24.97,na,na,21.775,na,na,na,131.831,57.264,na,na,na,19.042,na,na,25.782,na,na,na,na,na,na,na
1974 Feb,40.63,46.717,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,76.98,30.892,na,na,55.448,na,na,24.978,na,na,26.205,na,na,na,131.831,57.453,na,na,na,19.042,na,na,26.784,na,na,na,na,na,na,na
1974 Mar,41.339,46.656,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,77.921,31.287,na,na,56.134,na,na,25.348,na,na,29.593,na,na,na,131.831,57.924,na,na,na,19.042,na,na,28.359,na,na,na,na,na,na,na
1974 Apr,40.878,45.446,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.005,31.323,na,na,56.664,na,na,26.202,na,na,29.749,na,na,na,131.831,57.924,na,na,na,19.042,na,na,29.254,na,na,na,na,na,na,na
1974 May,40.906,45.418,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.005,31.53,na,na,56.878,na,na,26.241,na,na,29.765,na,na,na,131.831,57.924,na,na,na,19.042,na,na,29.287,na,na,na,na,na,na,na
1974 Jun,41.063,45.647,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.024,31.5,na,na,56.9,na,na,26.241,na,na,29.789,na,na,na,131.831,57.922,na,na,na,19.958,na,na,29.292,na,na,na,na,na,na,na
1974 Jul,41.384,45.853,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.119,32.729,na,na,58.338,na,na,25.982,na,na,29.789,na,na,na,131.831,58.065,na,na,na,19.958,na,na,29.294,na,na,na,na,na,na,na
1974 Aug,41.665,46.365,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.202,32.716,na,na,58.631,na,na,26.059,na,na,29.804,na,na,na,131.831,58.065,na,na,na,19.958,na,na,29.454,na,na,na,na,na,na,na
1974 Sep,42.109,47.223,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.317,32.722,na,na,58.914,na,na,26.081,na,na,29.804,na,na,na,131.831,58.065,na,na,na,19.958,na,na,29.495,na,na,na,na,na,na,na
1974 Oct,42.5,47.936,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.378,32.734,na,na,59.424,na,na,26.534,na,na,29.813,na,na,na,131.831,58.095,na,na,na,19.958,na,na,29.564,na,na,na,na,na,na,na
1974 Nov,42.595,48.027,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.542,32.999,na,na,59.55,na,na,26.523,na,na,29.813,na,na,na,131.831,58.095,na,na,na,19.958,na,na,29.59,na,na,na,na,na,na,na
1974 Dec,42.917,48.69,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.486,32.992,na,na,59.075,na,na,26.701,na,na,29.813,na,na,na,131.831,58.095,na,na,na,19.958,na,na,29.599,na,na,na,na,na,na,na
1975 Jan,43.109,49.029,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.113,32.991,na,na,59.348,na,na,26.805,na,na,29.813,na,na,na,131.831,58.189,na,na,na,19.958,na,na,29.837,na,na,na,na,na,na,na
1975 Feb,43.194,49.215,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,77.693,32.989,na,na,59.408,na,na,26.964,na,na,29.797,na,na,na,131.831,58.189,na,na,na,19.958,na,na,29.851,na,na,na,na,na,na,na
1975 Mar,42.37,47.474,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,77.145,32.97,na,na,59.973,na,na,27.044,na,na,29.99,na,na,na,131.831,58.189,na,na,na,19.958,na,na,30.088,na,na,na,na,na,na,na
1975 Apr,42.081,46.809,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,76.996,33.002,na,na,60.527,na,na,27.399,na,na,30.019,na,na,na,131.831,58.485,na,na,na,19.958,na,na,30.186,na,na,na,na,na,na,na
1975 May,42.247,46.836,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,76.637,33.477,na,na,60.347,na,na,27.428,na,na,30.046,na,na,na,131.831,58.485,na,na,na,19.958,na,na,31.211,na,na,na,na,na,na,na
1975 Jun,42.368,46.983,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,76.473,33.48,na,na,60.46,na,na,27.444,na,na,30.046,na,na,na,131.831,58.485,na,na,na,19.998,na,na,31.728,na,na,na,na,na,na,na
1975 Jul,42.481,46.951,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,76.401,34.26,na,na,60.247,na,na,27.837,na,na,30.083,na,na,na,131.831,58.621,na,na,na,19.998,na,na,31.748,na,na,na,na,na,na,na
1975 Aug,42.658,47.317,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,76.028,34.26,na,na,60.186,na,na,28.25,na,na,30.083,na,na,na,131.831,58.621,na,na,na,19.998,na,na,31.703,na,na,na,na,na,na,na
1975 Sep,42.671,46.859,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,76.212,35.824,na,na,60.192,na,na,28.25,na,na,30.113,na,na,na,131.831,58.621,na,na,na,19.998,na,na,31.695,na,na,na,na,na,na,na
1975 Oct,42.252,45.984,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,76.694,35.873,na,na,60.116,na,na,28.25,na,na,30.113,na,na,na,131.831,58.621,na,na,na,19.998,na,na,31.687,na,na,na,na,na,na,na
1975 Nov,42.338,46.037,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,77.245,36.164,na,na,60.056,na,na,28.25,na,na,30.131,na,na,na,131.831,58.621,na,na,na,19.998,na,na,31.68,na,na,na,na,na,na,na
1975 Dec,42.515,46.369,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,77.714,36.168,na,na,59.976,na,na,28.25,na,na,30.131,na,na,na,131.831,58.621,na,na,na,19.998,na,na,31.676,na,na,na,na,na,na,na
1976 Jan,42.501,46.016,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,77.812,36.208,na,na,59.994,na,na,28.257,na,na,31.148,na,na,na,131.831,58.344,na,na,na,19.998,na,na,31.87,na,na,na,na,na,na,na
1976 Feb,42.493,46.001,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,77.104,36.241,na,na,59.897,na,na,28.25,na,na,31.328,na,na,na,131.831,58.621,na,na,na,19.998,na,na,31.696,na,na,na,na,na,na,na
1976 Mar,41.95,44.786,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,77.304,36.649,na,na,59.752,na,na,28.247,na,na,31.328,na,na,na,131.831,58.621,na,na,na,19.998,na,na,31.711,na,na,na,na,na,na,na
1976 Apr,41.544,43.978,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,77.121,36.646,na,na,59.816,na,na,28.247,na,na,31.328,na,na,na,131.831,58.621,na,na,na,19.998,na,na,31.724,na,na,na,na,na,na,na
1976 May,41.711,44.275,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,77.22,36.649,na,na,60.224,na,na,28.47,na,na,31.328,na,na,na,131.831,58.621,na,na,na,19.998,na,na,31.724,na,na,na,na,na,na,na
1976 Jun,41.496,43.829,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,77.467,36.651,na,na,59.646,na,na,28.47,na,na,31.328,na,na,na,131.831,58.621,na,na,na,20.266,na,na,31.75,na,na,na,na,na,na,na
1976 Jul,41.466,43.767,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,77.542,36.659,na,na,59.185,na,na,28.477,na,na,31.343,na,na,na,131.831,58.621,na,na,na,20.266,na,na,31.825,na,na,na,na,na,na,na
1976 Aug,41.411,43.653,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,77.465,36.662,na,na,59.261,na,na,28.477,na,na,31.343,na,na,na,131.831,58.621,na,na,na,20.266,na,na,31.844,na,na,na,na,na,na,na
1976 Sep,41.335,43.486,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,77.465,36.662,na,na,59.221,na,na,28.553,na,na,31.349,na,na,na,131.831,58.586,na,na,na,20.266,na,na,31.919,na,na,na,na,na,na,na
1976 Oct,41.294,43.398,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,77.501,36.67,na,na,59.221,na,na,28.564,na,na,31.357,na,na,na,131.831,58.586,na,na,na,20.266,na,na,31.91,na,na,na,na,na,na,na
1976 Nov,41.538,43.873,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,77.58,36.719,na,na,59.128,na,na,28.553,na,na,31.357,na,na,na,131.831,58.586,na,na,na,20.266,na,na,31.91,na,na,na,na,na,na,na
1976 Dec,41.867,44.493,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.113,36.719,na,na,59.121,na,na,28.554,na,na,31.357,na,na,na,131.831,58.586,na,na,na,20.266,na,na,31.953,na,na,na,na,na,na,na
1977 Jan,42.421,45.495,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.618,36.734,na,na,59.764,na,na,28.826,na,na,31.391,na,na,na,131.831,58.621,na,na,na,20.266,na,na,32.057,na,na,na,na,na,na,na
1977 Feb,42.705,45.992,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.713,36.815,na,na,59.925,na,na,28.83,na,na,31.391,na,na,na,131.831,58.621,na,na,na,20.266,na,na,32.246,na,na,na,na,na,na,na
1977 Mar,42.417,45.421,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.308,36.894,na,na,60.234,na,na,28.833,na,na,31.391,na,na,na,131.831,58.621,na,na,na,20.266,na,na,32.131,na,na,na,na,na,na,na
1977 Apr,42.062,44.683,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.406,36.896,na,na,60.241,na,na,28.833,na,na,31.416,na,na,na,131.831,58.621,na,na,na,20.266,na,na,32.21,na,na,na,na,na,na,na
1977 May,42.398,45.298,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.315,37.077,na,na,60.475,na,na,28.833,na,na,31.53,na,na,na,131.831,57.972,na,na,na,20.266,na,na,32.205,na,na,na,na,na,na,na
1977 Jun,42.551,45.548,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.264,37.083,na,na,60.47,na,na,28.833,na,na,31.537,na,na,na,131.831,57.972,na,na,na,20.736,na,na,32.263,na,na,na,na,na,na,na
1977 Jul,42.983,46.326,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.439,37.086,na,na,61.066,na,na,28.833,na,na,31.576,na,na,na,131.831,58.621,na,na,na,20.736,na,na,32.291,na,na,na,na,na,na,na
1977 Aug,43.628,47.597,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.661,37.086,na,na,61.049,na,na,28.833,na,na,31.576,na,na,na,131.831,58.621,na,na,na,20.736,na,na,32.34,na,na,na,na,na,na,na
1977 Sep,43.911,48.143,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.758,37.096,na,na,61.193,na,na,28.954,na,na,31.576,na,na,na,131.831,58.621,na,na,na,20.736,na,na,32.339,na,na,na,na,na,na,na
1977 Oct,43.29,46.743,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.758,37.096,na,na,61.401,na,na,28.954,na,na,31.586,na,na,na,131.831,58.882,na,na,na,20.736,na,na,33.064,na,na,na,na,na,na,na
1977 Nov,43.653,47.332,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,78.953,37.102,na,na,61.435,na,na,29.002,na,na,31.586,na,na,na,131.831,58.882,na,na,na,20.736,na,na,33.735,na,na,na,na,na,na,na
1977 Dec,44.541,49.092,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,79.263,37.108,na,na,61.463,na,na,29.017,na,na,31.586,na,na,na,131.831,58.882,na,na,na,20.736,na,na,33.724,na,na,na,na,na,na,na
1978 Jan,44.276,48.533,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,80.025,37.124,na,na,61.356,na,na,29.576,na,na,31.637,na,na,na,131.797,58.833,na,na,na,21.363,na,na,33.62,na,na,na,na,na,na,na
1978 Feb,44.578,49.204,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,79.804,37.124,na,na,61.521,na,na,29.584,na,na,31.637,na,na,na,131.797,58.737,na,na,na,21.363,na,na,33.634,na,na,na,na,na,na,na
1978 Mar,43.984,47.877,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,79.663,37.124,na,na,61.592,na,na,29.741,na,na,31.72,na,na,na,131.797,58.726,na,na,na,21.363,na,na,33.586,na,na,na,na,na,na,na
1978 Apr,44.246,47.891,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,79.236,36.917,na,na,61.592,na,na,30.027,na,na,31.914,na,na,na,137.22,64.017,na,na,na,21.363,na,na,33.596,na,na,na,na,na,na,na
1978 May,44.398,48.211,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,79.312,36.914,na,na,61.592,na,na,30.083,na,na,31.929,na,na,na,137.22,64.017,na,na,na,21.363,na,na,33.612,na,na,na,na,na,na,na
1978 Jun,44.501,48.367,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,79.702,36.914,na,na,61.655,na,na,30.099,na,na,31.955,na,na,na,137.22,64.166,na,na,na,21.363,na,na,33.717,na,na,na,na,na,na,na
1978 Jul,45.036,48.671,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,80.259,36.914,na,na,62.035,na,na,30.3,na,na,34.527,na,na,na,137.22,64.129,na,na,na,21.363,na,na,33.719,na,na,na,na,na,na,na
1978 Aug,45.247,49.092,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,80.578,36.915,na,na,62.132,na,na,30.344,na,na,34.554,na,na,na,137.22,64.202,na,na,na,21.363,na,na,33.72,na,na,na,na,na,na,na
1978 Sep,45.322,49.227,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,80.645,36.927,na,na,62.21,na,na,30.354,na,na,34.569,na,na,na,137.22,64.321,na,na,na,21.363,na,na,33.73,na,na,na,na,na,na,na
1978 Oct,45.158,48.788,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,80.375,36.929,na,na,62.018,na,na,30.371,na,na,34.581,na,na,na,137.22,64.321,na,na,na,22.388,na,na,33.733,na,na,na,na,na,na,na
